url,classification,status,final_url,title,language,canonical,in_sitemap,sitemap
https://5sigmas.com/en/videos/series/modelos-razonadores/02-fallos/,INDEX,200,https://5sigmas.com/en/videos/series/modelos-razonadores/02-fallos/,How Reasoning Fails — video | 5sigmas,en,https://5sigmas.com/en/videos/series/modelos-razonadores/02-fallos/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/modelos-razonadores/03-test-time-compute/,INDEX,200,https://5sigmas.com/en/videos/series/modelos-razonadores/03-test-time-compute/,Test-Time Compute — video | 5sigmas,en,https://5sigmas.com/en/videos/series/modelos-razonadores/03-test-time-compute/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/modelos-razonadores/04-latencia-streaming/,INDEX,200,https://5sigmas.com/en/videos/series/modelos-razonadores/04-latencia-streaming/,"Latency, Streaming and Product Design — video | 5sigmas",en,https://5sigmas.com/en/videos/series/modelos-razonadores/04-latencia-streaming/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/modelos-razonadores/05-riesgos/,INDEX,200,https://5sigmas.com/en/videos/series/modelos-razonadores/05-riesgos/,Reasoning Risks and Production Controls — video | 5sigmas,en,https://5sigmas.com/en/videos/series/modelos-razonadores/05-riesgos/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/00_presentacion_serie/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/00_presentacion_serie/,Multimodality in Generative AI — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/00_presentacion_serie/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/01-el-problema/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/01-el-problema/,The Real Problem of Multimodality — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/01-el-problema/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/02-alineamiento/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/02-alineamiento/,Alignment: From Pairs to Interactions — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/02-alineamiento/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/03-arquitecturas/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/03-arquitecturas/,Multimodal System Architectures — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/03-arquitecturas/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/04-evaluacion/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/04-evaluacion/,Evaluating Multimodal Systems — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/04-evaluacion/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/multimodalidad-iag/05-riesgos/,INDEX,200,https://5sigmas.com/en/videos/series/multimodalidad-iag/05-riesgos/,Risks of Multimodal AI Systems — video | 5sigmas,en,https://5sigmas.com/en/videos/series/multimodalidad-iag/05-riesgos/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/00_presentacion_serie/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/00_presentacion_serie/,AI Security — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/00_presentacion_serie/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/01-prompt-injection/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/01-prompt-injection/,Prompt Injection — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/01-prompt-injection/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/02-jailbreaks/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/02-jailbreaks/,Jailbreaks — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/02-jailbreaks/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/03-envenenamiento/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/03-envenenamiento/,Poisoning — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/03-envenenamiento/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/04-red-teaming/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/04-red-teaming/,Red Teaming — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/04-red-teaming/,True,en/sitemap.xml
https://5sigmas.com/en/videos/series/seguridad-ia/05-controles-produccion/,INDEX,200,https://5sigmas.com/en/videos/series/seguridad-ia/05-controles-produccion/,Production Controls — video | 5sigmas,en,https://5sigmas.com/en/videos/series/seguridad-ia/05-controles-produccion/,True,en/sitemap.xml
https://5sigmas.com/en/visuales/,INDEX,200,https://5sigmas.com/en/visuales/,Watch | 5sigmas,en,https://5sigmas.com/en/visuales/,True,en/sitemap.xml
https://5sigmas.com/meta/about/,INDEX,200,https://5sigmas.com/meta/about/,Sobre 5sigmas y Francisco Maldonado | 5sigmas,es,https://5sigmas.com/meta/about/,True,sitemap.xml
https://5sigmas.com/proximamente/,NOINDEX,200,https://5sigmas.com/proximamente/,Próximamente | 5sigmas,es,https://5sigmas.com/proximamente/,False,
https://5sigmas.com/series/,INDEX,200,https://5sigmas.com/series/,Series de inteligencia artificial en español | 5sigmas,es,https://5sigmas.com/series/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/agentes-ia/00_presentacion_serie/,Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/01-que-es-un-agente/,INDEX,200,https://5sigmas.com/series/agentes-ia/01-que-es-un-agente/,Qué es un agente — Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/01-que-es-un-agente/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/02-anatomia-de-un-agente/,INDEX,200,https://5sigmas.com/series/agentes-ia/02-anatomia-de-un-agente/,Anatomía de un agente — Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/02-anatomia-de-un-agente/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/03-como-evaluar-un-agente/,INDEX,200,https://5sigmas.com/series/agentes-ia/03-como-evaluar-un-agente/,Cómo evaluar un agente — Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/03-como-evaluar-un-agente/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/04-seguridad-agentes/,INDEX,200,https://5sigmas.com/series/agentes-ia/04-seguridad-agentes/,Seguridad de agentes — Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/04-seguridad-agentes/,True,sitemap.xml
https://5sigmas.com/series/agentes-ia/05-de-la-demo-a-produccion/,INDEX,200,https://5sigmas.com/series/agentes-ia/05-de-la-demo-a-produccion/,De la demo a producción — Agentes de IA | 5sigmas,es,https://5sigmas.com/series/agentes-ia/05-de-la-demo-a-produccion/,True,sitemap.xml
https://5sigmas.com/series/datacenters-espacio/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/datacenters-espacio/00_presentacion_serie/,Datacenters en el espacio | 5sigmas,es,https://5sigmas.com/series/datacenters-espacio/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/datacenters-espacio/01-por-que-ahora/,INDEX,200,https://5sigmas.com/series/datacenters-espacio/01-por-que-ahora/,Por qué ahora — Datacenters en el espacio | 5sigmas,es,https://5sigmas.com/series/datacenters-espacio/01-por-que-ahora/,True,sitemap.xml
https://5sigmas.com/series/datacenters-espacio/02-energia-calor-conectividad/,INDEX,200,https://5sigmas.com/series/datacenters-espacio/02-energia-calor-conectividad/,"Energía, calor y conectividad — Datacenters en el espacio | 5sigmas",es,https://5sigmas.com/series/datacenters-espacio/02-energia-calor-conectividad/,True,sitemap.xml
https://5sigmas.com/series/datacenters-espacio/03-que-es-datacenter-espacio/,INDEX,200,https://5sigmas.com/series/datacenters-espacio/03-que-es-datacenter-espacio/,Qué es un datacenter espacial — Datacenters en el espacio | 5sigmas,es,https://5sigmas.com/series/datacenters-espacio/03-que-es-datacenter-espacio/,True,sitemap.xml
https://5sigmas.com/series/datacenters-espacio/04-huella-real-datacenter/,INDEX,200,https://5sigmas.com/series/datacenters-espacio/04-huella-real-datacenter/,La huella real de un datacenter — Datacenters en el espacio | 5sigmas,es,https://5sigmas.com/series/datacenters-espacio/04-huella-real-datacenter/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/00_presentacion_serie/,De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/01-representar/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/01-representar/,Representar — De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/01-representar/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/02-mecanizar/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/02-mecanizar/,Mecanizar — De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/02-mecanizar/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/03-aprender/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/03-aprender/,Aprender — De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/03-aprender/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/04-escalar/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/04-escalar/,Escalar — De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/04-escalar/,True,sitemap.xml
https://5sigmas.com/series/from-cave-to-agi/05-mas-alla/,INDEX,200,https://5sigmas.com/series/from-cave-to-agi/05-mas-alla/,Más allá del Transformer — De las cavernas a la AGI | 5sigmas,es,https://5sigmas.com/series/from-cave-to-agi/05-mas-alla/,True,sitemap.xml
https://5sigmas.com/series/fundamentos-ia-iag/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/fundamentos-ia-iag/00_presentacion_serie/,Fundamentos de IA e IA generativa | 5sigmas,es,https://5sigmas.com/series/fundamentos-ia-iag/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/fundamentos-ia-iag/01-que-es-ia/,INDEX,200,https://5sigmas.com/series/fundamentos-ia-iag/01-que-es-ia/,¿Qué es la IA? — Fundamentos de IA e IA generativa | 5sigmas,es,https://5sigmas.com/series/fundamentos-ia-iag/01-que-es-ia/,True,sitemap.xml
https://5sigmas.com/series/fundamentos-ia-iag/02-que-es-ia-generativa/,INDEX,200,https://5sigmas.com/series/fundamentos-ia-iag/02-que-es-ia-generativa/,¿Qué es IA Generativa? — Fundamentos de IA e IA generativa | 5sigmas,es,https://5sigmas.com/series/fundamentos-ia-iag/02-que-es-ia-generativa/,True,sitemap.xml
https://5sigmas.com/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,INDEX,200,https://5sigmas.com/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,IA vs IA Generativa — Fundamentos de IA e IA generativa | 5sigmas,es,https://5sigmas.com/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,True,sitemap.xml
https://5sigmas.com/series/fundamentos-ia-iag/04-agi/,INDEX,200,https://5sigmas.com/series/fundamentos-ia-iag/04-agi/,AGI — Fundamentos de IA e IA generativa | 5sigmas,es,https://5sigmas.com/series/fundamentos-ia-iag/04-agi/,True,sitemap.xml
https://5sigmas.com/series/ia-pib-bienestar-energia/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/ia-pib-bienestar-energia/00_presentacion_serie/,"IA, PIB, bienestar y energía | 5sigmas",es,https://5sigmas.com/series/ia-pib-bienestar-energia/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,INDEX,200,https://5sigmas.com/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,"Electricidad y bienestar — IA, PIB, bienestar y energía | 5sigmas",es,https://5sigmas.com/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,True,sitemap.xml
https://5sigmas.com/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,INDEX,200,https://5sigmas.com/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,"IA como tecnología eléctrica — IA, PIB, bienestar y energía | 5sigmas",es,https://5sigmas.com/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,True,sitemap.xml
https://5sigmas.com/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,INDEX,200,https://5sigmas.com/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,"Medición — PIB vs bienestar — IA, PIB, bienestar y energía | 5sigmas",es,https://5sigmas.com/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,True,sitemap.xml
https://5sigmas.com/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,INDEX,200,https://5sigmas.com/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,"IA y PIB hoy — IA, PIB, bienestar y energía | 5sigmas",es,https://5sigmas.com/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/00_presentacion_serie/,Modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/01-que-es-razonar/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/01-que-es-razonar/,Qué es razonar — Modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/01-que-es-razonar/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/02-fallos/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/02-fallos/,Fallos de los modelos razonadores — Modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/02-fallos/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/03-test-time-compute/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/03-test-time-compute/,Test-Time Compute — Modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/03-test-time-compute/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/04-latencia-streaming/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/04-latencia-streaming/,Latencia y streaming en modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/04-latencia-streaming/,True,sitemap.xml
https://5sigmas.com/series/modelos-razonadores/05-riesgos/,INDEX,200,https://5sigmas.com/series/modelos-razonadores/05-riesgos/,Riesgos — Modelos razonadores | 5sigmas,es,https://5sigmas.com/series/modelos-razonadores/05-riesgos/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/00_presentacion_serie/,Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/01-el-problema/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/01-el-problema/,El problema — Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/01-el-problema/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/02-alineamiento/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/02-alineamiento/,Alineamiento — Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/02-alineamiento/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/03-arquitecturas/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/03-arquitecturas/,Arquitecturas — Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/03-arquitecturas/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/04-evaluacion/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/04-evaluacion/,Evaluación — Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/04-evaluacion/,True,sitemap.xml
https://5sigmas.com/series/multimodalidad-iag/05-riesgos/,INDEX,200,https://5sigmas.com/series/multimodalidad-iag/05-riesgos/,Riesgos — Multimodalidad en IA Generativa | 5sigmas,es,https://5sigmas.com/series/multimodalidad-iag/05-riesgos/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/00_presentacion_serie/,INDEX,200,https://5sigmas.com/series/seguridad-ia/00_presentacion_serie/,Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/00_presentacion_serie/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/01-prompt-injection/,INDEX,200,https://5sigmas.com/series/seguridad-ia/01-prompt-injection/,Prompt injection — Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/01-prompt-injection/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/02-jailbreaks/,INDEX,200,https://5sigmas.com/series/seguridad-ia/02-jailbreaks/,Jailbreaks — Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/02-jailbreaks/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/03-envenenamiento/,INDEX,200,https://5sigmas.com/series/seguridad-ia/03-envenenamiento/,Envenenamiento — Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/03-envenenamiento/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/04-red-teaming/,INDEX,200,https://5sigmas.com/series/seguridad-ia/04-red-teaming/,Red-teaming — Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/04-red-teaming/,True,sitemap.xml
https://5sigmas.com/series/seguridad-ia/05-controles-produccion/,INDEX,200,https://5sigmas.com/series/seguridad-ia/05-controles-produccion/,Controles de producción — Seguridad en IA | 5sigmas,es,https://5sigmas.com/series/seguridad-ia/05-controles-produccion/,True,sitemap.xml
https://5sigmas.com/tags/,NOINDEX,200,https://5sigmas.com/tags/,Temas | 5sigmas,es,https://5sigmas.com/tags/,False,
https://5sigmas.com/temas/,INDEX,200,https://5sigmas.com/temas/,Conceptos de inteligencia artificial explicados con rigor | 5sigmas,es,https://5sigmas.com/temas/,True,sitemap.xml
https://5sigmas.com/temas/agentes-ia/,INDEX,200,https://5sigmas.com/temas/agentes-ia/,Qué es un agente de IA: cómo funciona y en qué se diferencia de un chatbot | 5sigmas,es,https://5sigmas.com/temas/agentes-ia/,True,sitemap.xml
https://5sigmas.com/temas/evaluacion-modelos/,INDEX,200,https://5sigmas.com/temas/evaluacion-modelos/,"Cómo evaluar modelos de IA: benchmarks, calidad y producción | 5sigmas",es,https://5sigmas.com/temas/evaluacion-modelos/,True,sitemap.xml
https://5sigmas.com/temas/llms/,INDEX,200,https://5sigmas.com/temas/llms/,Qué es un LLM: cómo funciona un modelo de lenguaje grande | 5sigmas,es,https://5sigmas.com/temas/llms/,True,sitemap.xml
https://5sigmas.com/temas/prompt-injection/,INDEX,200,https://5sigmas.com/temas/prompt-injection/,Prompt injection: qué es y cómo se reduce el riesgo | 5sigmas,es,https://5sigmas.com/temas/prompt-injection/,True,sitemap.xml
https://5sigmas.com/temas/razonamiento/,INDEX,200,https://5sigmas.com/temas/razonamiento/,Razonamiento en LLMs: chain of thought y test-time compute | 5sigmas,es,https://5sigmas.com/temas/razonamiento/,True,sitemap.xml
https://5sigmas.com/temas/transformer/,INDEX,200,https://5sigmas.com/temas/transformer/,Cómo funciona el Transformer: atención y arquitectura paso a paso | 5sigmas,es,https://5sigmas.com/temas/transformer/,True,sitemap.xml
https://5sigmas.com/videos/,INDEX,200,https://5sigmas.com/videos/,Biblioteca de vídeos de inteligencia artificial en español | 5sigmas,es,https://5sigmas.com/videos/,True,sitemap.xml
https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,INDEX,200,https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,"Agente Reactivo, Proactivo y Tool calls en vídeo | 5sigmas",es,https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,Agentes de IA — de responder a actuar en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,Qué es un agente de IA y qué no lo es en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,"La anatomía de un agente: tools, memoria y estado en vídeo | 5sigmas",es,https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,Cómo evaluar un agente de IA en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,"Seguridad de agentes: prompt injection, identidad y permisos en vídeo | 5sigmas",es,https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,INDEX,200,https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,De la demo a producción: cómo operar un agente en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,INDEX,200,https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,Datacenters en el espacio en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,INDEX,200,https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,Por qué ahora — demanda de cómputo y cuellos de botella en tierra en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,INDEX,200,https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,"Energía, calor y conectividad en órbita en vídeo | 5sigmas",es,https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,INDEX,200,https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,Qué es un datacenter en el espacio en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,INDEX,200,https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,La huella real de un datacenter en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,De las cavernas a la AGI en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,Representar — del conteo al cálculo en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,Mecanizar — de Babbage a Turing en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,Aprender — de las reglas a los datos en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,Escalar - de AlexNet a los modelos fundacionales en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,INDEX,200,https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,Más allá del Transformer — memoria y modelos del mundo en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,INDEX,200,https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,Fundamentos de IA e IA generativa en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,INDEX,200,https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,Qué es la Inteligencia Artificial en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,INDEX,200,https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,Qué es IA Generativa en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,INDEX,200,https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,IA clásica vs IA Generativa en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,True,sitemap.xml;video-sitemap.xml
https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,INDEX,200,https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,Qué es AGI: inteligencia artificial general en vídeo | 5sigmas,es,https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,True,sitemap.xml;video-sitemap.xml
