url,classification,canonical_declared,canonical_count,self_referencing,canonical_status,canonical_classification
https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,INDEX,https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,INDEX,https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,INDEX,https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,INDEX,https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,INDEX,https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,1,True,200,INDEX
https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,INDEX,https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,1,True,200,INDEX
https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,1,True,200,INDEX
https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,1,True,200,INDEX
https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,1,True,200,INDEX
https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,1,True,200,INDEX
https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,1,True,200,INDEX
https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,1,True,200,INDEX
https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,1,True,200,INDEX
https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,1,True,200,INDEX
https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,1,True,200,INDEX
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,1,True,200,INDEX
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,1,True,200,INDEX
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,1,True,200,INDEX
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/01-que-es-razonar/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/01-que-es-razonar/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/02-fallos/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/02-fallos/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/03-test-time-compute/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/03-test-time-compute/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/04-latencia-streaming/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/04-latencia-streaming/,1,True,200,INDEX
https://5sigmas.com/videos/series/modelos-razonadores/05-riesgos/,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/05-riesgos/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/00_presentacion_serie/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/00_presentacion_serie/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/01-el-problema/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/01-el-problema/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/02-alineamiento/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/02-alineamiento/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/03-arquitecturas/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/03-arquitecturas/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/04-evaluacion/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/04-evaluacion/,1,True,200,INDEX
https://5sigmas.com/videos/series/multimodalidad-iag/05-riesgos/,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/05-riesgos/,1,True,200,INDEX
https://5sigmas.com/videos/series/seguridad-ia/01-prompt-injection/,INDEX,https://5sigmas.com/videos/series/seguridad-ia/01-prompt-injection/,1,True,200,INDEX
https://5sigmas.com/videos/series/seguridad-ia/02-jailbreaks/,INDEX,https://5sigmas.com/videos/series/seguridad-ia/02-jailbreaks/,1,True,200,INDEX
https://5sigmas.com/videos/series/seguridad-ia/03-envenenamiento/,INDEX,https://5sigmas.com/videos/series/seguridad-ia/03-envenenamiento/,1,True,200,INDEX
https://5sigmas.com/videos/series/seguridad-ia/04-red-teaming/,INDEX,https://5sigmas.com/videos/series/seguridad-ia/04-red-teaming/,1,True,200,INDEX
https://5sigmas.com/videos/series/seguridad-ia/05-controles-produccion/,INDEX,https://5sigmas.com/videos/series/seguridad-ia/05-controles-produccion/,1,True,200,INDEX
https://5sigmas.com/visuales/,INDEX,https://5sigmas.com/visuales/,1,True,200,INDEX
